click_count,session_duration,pages_visited,time_on_page,click_rate,device_id_frequency,ip_address_frequency,user_agent_score,geographic_anomaly,time_anomaly,click_pattern_score,browser_consistency,device_consistency,referrer_credibility,ad_position_clicks,conversion_likelihood,historical_behavior_score,velocity_score,bot_probability,engagement_score,is_fraud,device_type,browser,country
29,645.5285325502773,5,80.8716887161274,0.3861725035540623,272,178,0.5428836612957499,0.6952828308926061,0.11722076663732377,0.5396783008889491,0.5879769279196064,0.6398516228109042,0.6111778111658762,34,0.22745608867808031,0.5705822016107064,0.67978859206002,0.5777576095856167,0.59582680995585,0,Mobile,Safari,USA
26,133.063080095312,14,30.718807181669185,0.2872294890152393,253,54,0.24793394106632227,0.6033827020298803,0.26378554018555506,0.32905583737916966,0.8489916724603715,0.34538595104352,0.4531240189870223,4,0.3390136537319122,0.5479260115305065,0.700979719745922,0.5369468752494339,0.5390016391884832,0,Tablet,Chrome,France
26,15.651664740119365,17,137.49866515078745,0.3375112440087052,18,22,0.3584801217950976,0.5739321311818472,0.595391353140022,0.4970735915813704,0.6475509584811933,0.39572582986192145,0.7277540714460431,1,0.46736907185926574,0.4856687335447986,0.4696687278062854,0.6069576942890379,0.36821078525379336,0,Mobile,Edge,USA
68,911.9183879817894,17,194.3785640370468,0.5779138513809643,195,127,0.29772225060874946,0.5654289003847099,0.347946575262347,0.49041716001679864,0.7575497520094107,0.24560311168852136,0.32413832748603827,24,0.4973407170366854,0.6063310392711321,0.612192622527517,0.5312314245412622,0.34013164788357203,0,Mobile,Safari,USA
13,568.3575677773351,11,79.68419283970255,0.6077393612707063,175,182,0.5488601250866671,0.37970587693440705,0.31878152900543794,0.664080009665269,0.45897617026437004,0.3958480659912716,0.4771308111396375,20,0.28985845696444695,0.6588620483037013,0.4088123288235726,0.4008836210391426,0.4051029889990239,1,Desktop,Chrome,USA
17,728.4306437411769,2,88.8045034489316,0.4433396123889323,371,27,0.5954151060947989,0.4894999242853503,0.4772579850720133,0.20371383231066678,0.6301143644577881,0.43681357829650885,0.519761406341575,32,0.34520285751047597,0.5102699407801553,0.5725901402954845,0.7303246838882748,0.5906231243087893,0,Desktop,Safari,USA
21,601.0150891158914,6,91.99301535435899,0.4844423978661992,63,94,0.22438251915352714,0.3358410233100201,0.29473797669907276,0.36917812004158024,0.6365175360832449,0.503049868805725,0.33227309527910776,22,0.719840649946178,0.3962561614638649,0.6061614196525328,0.627000978059278,0.5070731071647656,0,Desktop,Chrome,Germany
33,186.72998964979212,11,37.18257591809329,0.5470617973527392,18,8,0.6720196024740077,0.5214177340403927,0.6326969713299416,0.5108921652492437,0.49385606759247325,0.5509892032897876,0.6285942162687799,11,0.4810273491166319,0.49647776044586117,0.34331349073698925,0.6106546491930671,0.38267497965267017,0,Mobile,Chrome,France
27,1169.3321260603202,27,36.38801683471449,0.3813987435631794,180,80,0.6968526896186436,0.6837442077594216,0.642016980145959,0.6794665771036822,0.5591031836867718,0.6168059861275638,0.3045944518671475,37,0.4536802036721907,0.40633627136266326,0.5329622139322349,0.6448914565680445,0.6627698402496114,0,Desktop,Chrome,USA
0,1446.4981655707722,7,9.865712529776701,0.6216248608384637,3,10,0.683061044514539,0.377961206350325,0.565629937169696,0.4699794412390285,0.3401332406571569,0.622021271126003,0.6054375955142253,2,0.5601517714116806,0.4827899898482547,0.31578235979571145,0.7344064706184961,0.5064772410984915,0,Desktop,Firefox,India
13,70.0499528722523,2,25.962007724355267,0.5361599884762206,21,30,0.359581780481636,0.7630312654997863,0.18967642727330639,0.5338916579516876,0.5870366366059814,0.3128134607828422,0.4435284644933786,22,0.4295564652407296,0.4424055368939777,0.7564484934758796,0.6379185467972843,0.5887288799811174,0,Mobile,Chrome,Canada
14,620.401309425514,0,269.339143601702,0.48421494184055897,390,116,0.24660180556015096,0.5255693356137274,0.3679919751984976,0.37402664613352493,0.7314581373058634,0.3414944045817342,0.36001963023621697,7,0.5799662466803578,0.5439765056800866,0.7837042171700976,0.5525637974675295,0.36020046827511615,0,Mobile,Edge,France
3,582.6438414020748,15,13.657108327603922,0.518909161490238,27,71,0.7329080513805274,0.518613218788735,0.6024831870501695,0.5943409071103191,0.39323286356389725,0.6074706376267605,0.4758678738343218,30,0.6399395209239582,0.6295562616461396,0.38201734750269367,0.5471885108684215,0.5092737159315333,0,Desktop,Firefox,USA
39,211.24207501747802,6,44.56255531129402,0.5780475094269247,217,103,0.5297014651283748,0.6264368883497279,0.5923218753880536,0.5970960957712456,0.553471260070203,0.5448359726641032,0.3562359296589083,0,0.5417869449891906,0.4728707395610097,0.5568050203156869,0.6341932592907484,0.4341727151918412,0,Mobile,Edge,USA
3,22.491822420894646,2,23.39840118691559,0.49252618482547333,282,243,0.4897417119045235,0.3476182746300138,0.5958645806063064,0.613822419638487,0.3805110152532646,0.6720283227875932,0.534630531497775,16,0.5205592136729478,0.4587757889509571,0.44433624513231723,0.6838105853147192,0.6231769845120941,0,Desktop,Firefox,Germany
43,262.4516199521344,4,95.04737649866789,0.34141876202880156,75,126,0.581101515710445,0.5477327622285515,0.44259612772069395,0.5527506569279687,0.7161946830610443,0.6425278569029674,0.2805404922942112,23,0.41937629171805807,0.7433379108897005,0.7268706057066119,0.7961243767222291,0.47911888816734083,1,Mobile,Edge,India
3,1825.074135685342,19,502.479043560189,0.44092525165193425,339,115,0.9738678641887433,0.5464436882397904,0.5923082279980821,0.4036831183527567,0.47604976112902,0.4948781053273313,0.5908834341579318,16,0.5979453087117951,0.6178606860359576,0.23240259215193973,0.4842415571708082,0.5538493678451696,0,Desktop,Edge,UK
13,436.50491162823613,6,87.73470680035456,0.38301679951103734,177,0,0.44086986795631383,0.333858749065733,0.4060228366582152,0.3385781886980595,0.7129998277293154,0.5574278869354952,0.39487451681976865,4,0.5774205799641614,0.32643673712851573,0.5715658057019124,0.4335351250773337,0.5628799346051875,0,Desktop,Chrome,Brazil
29,284.78698975631846,0,87.29724285684236,0.18992899873056818,129,1,0.30437247634652864,0.6408676458712167,0.5572661219447923,0.5325046371274487,0.670462082394473,0.4806514853837521,0.6816314345871919,3,0.3911560748362648,0.582238433995714,0.6899172476182648,0.5042653621723456,0.5304317196744096,0,Desktop,Chrome,Canada
36,1248.1362162684575,8,127.58494119703177,0.5228836560214184,54,84,0.4059576275636445,0.5251029571630778,0.40202883432051806,0.46338956915368223,0.46996511822933823,0.5334384074247532,0.4505204667322185,5,0.5154673845280453,0.5044282654835971,0.5689691971976634,0.620886624616011,0.6760708149478422,0,Desktop,Edge,France
55,198.61550911395545,1,88.81199279072072,0.5334440356795338,140,73,0.4997554725449658,0.619823796089016,0.5231240363007215,0.6966849916495367,0.6095826052479744,0.37246514489616944,0.24691411816796544,23,0.4717849336479014,0.3687540821436274,0.538104767295511,0.6098398219984507,0.47862244294585865,0,Desktop,Chrome,USA
6,678.20730690505,24,210.07893514144558,0.5124317251398764,211,123,0.37153372069221663,0.23965203639099303,0.23233466630361063,0.23717757093988756,0.603166329785616,0.4282783764654799,0.3374688781070731,6,0.32386130616418507,0.24690047275155647,0.4665710761191903,0.566480236718614,0.6326973695986287,0,Desktop,Safari,China
0,489.88003829066366,13,21.429823339758016,0.4691373477716782,159,175,0.6714319492102769,0.486051044500414,0.5341457266778731,0.37917079706000123,0.46653077335664966,0.6491488650165266,0.4763621452621105,21,0.5458704738071553,0.44240457648715215,0.4611985694419301,0.7286586875814801,0.6366713771968457,0,Mobile,Chrome,India
3,89.27581666675182,8,208.10834539194408,0.4382160947260306,0,185,0.37429222179552746,0.4838692087866992,0.6283871158199897,0.47595570765367884,0.49468783678163253,0.4884835514106529,0.6580666153174386,29,0.46429264891982636,0.48684092007199764,0.459238151394322,0.7447450511357623,0.442617912797457,0,Mobile,Edge,USA
5,619.9267135120243,2,103.94830209923961,0.41574484159833214,174,40,0.6025574137228228,0.7017743651648832,0.5224882400672988,0.5297260162722754,0.6271429608327754,0.6774993872264102,0.3851192865307427,47,0.5723697956544548,0.41597012183560605,0.7076189716466231,0.5351300293186589,0.5310528246552131,0,Desktop,Chrome,China
39,833.1958960790957,10,234.64574061931344,0.3546647965525878,139,23,0.7196747591474849,0.6788467405929711,0.6362910162812878,0.5736028495383535,0.5438205874964158,0.7821547203875037,0.26866121112448427,8,0.44017531316152664,0.5522017472353214,0.7224378729052356,0.7466034111223139,0.9081195778199831,0,Tablet,Chrome,UK
3,76.91966405853641,0,54.13499652065761,0.42530760837488724,649,66,0.5306993937148635,0.2729218843070793,0.6720594651961056,0.37819773205878804,0.5254279859902798,0.4806134101936663,0.5340218262594391,23,0.4265728677976956,0.3652067782706403,0.4004045727175622,0.6848617670805771,0.43127196149275576,0,Mobile,Chrome,France
16,305.02667797901734,10,61.81180813439636,0.5277514152403064,483,79,0.5676720226076739,0.5912070461085162,0.6424680893345287,0.576809127229034,0.5223164321794523,0.4332987218334325,0.5758739567542219,13,0.6375911989390317,0.5414489057982436,0.438460079504665,0.6266601068356947,0.4686896055686627,0,Desktop,Other,France
2,309.89381046050653,2,164.24518782262055,0.3100265991671601,99,110,0.41123847854014783,0.5136950629350411,0.49317428973983574,0.5744912914384024,0.5318878125057402,0.5569867433229077,0.7069231853035923,8,0.2906147917072815,0.41819855841291365,0.5934064389535402,0.6204892358108998,0.5425850361466141,0,Mobile,Firefox,UK
59,473.4276401679197,0,101.78055197830722,0.6068078009568378,116,119,0.5184719792853341,0.6583862759037102,0.45820528274281075,0.7691803386966075,0.5473532408021521,0.49129722240254786,0.28099393270673056,7,0.6076299287993729,0.4602944604012992,0.5359013035100493,0.4307338101759872,0.3865515619874999,0,Mobile,Chrome,France
