click_count,session_duration,pages_visited,time_on_page,click_rate,device_id_frequency,ip_address_frequency,user_agent_score,geographic_anomaly,time_anomaly,click_pattern_score,browser_consistency,device_consistency,referrer_credibility,ad_position_clicks,conversion_likelihood,historical_behavior_score,velocity_score,bot_probability,engagement_score,is_fraud,device_type,browser,country
87,215.2433296344585,19,172.2028094612362,0.020561535763799155,317,215,0.5800362351618841,0.6317155039044989,0.634392197569155,0.4561797555054316,0.319825894216272,0.3039182502516208,0.727996250957987,30,0.48173955915933914,0.49929571870739137,0.3575467253668023,1.129301290417073,0.16229253447589334,1,Mobile,Chrome,Germany
21,125.2590894655062,6,222.45208498505988,0.4910759881305092,176,183,0.45327284315766464,0.3598442193256437,0.4844088938967561,0.3893579792471061,0.33168407899469626,0.2941934917072961,0.35687515302845957,52,0.41760283638286394,0.5565314165386036,0.5293680157251682,0.725862574673161,0.3592817280476389,1,Mobile,Edge,UK
20,86.26237425164692,2,126.66199958805976,0.5748621130084985,77,46,0.4904580600207232,0.5381527527563448,0.8122788779397043,0.4851117530972974,0.5826305039655747,0.4736986114870132,0.443062316534932,39,0.40191427030630095,0.4920139317717438,0.5735386082435748,0.5582529382395355,0.4839404070772512,0,Mobile,Firefox,China
10,369.095437036035,2,92.68038364144424,0.3793745071677078,21,101,0.4707518300744424,0.42634910662919384,0.580089858944729,0.6649409710450523,0.4662994876657975,0.5582081162696192,0.5931342202470129,3,0.578330520428677,0.4574486392209258,0.511080232941243,0.48316050663747917,0.37659249729167227,0,Mobile,Other,USA
11,115.71639501671582,10,80.84706476774852,0.2983559642475017,161,57,0.5098316411830536,0.736082716191469,0.7010680521964782,0.4531131332060481,0.32441419391912163,0.5418051834370491,0.4661013421036225,16,0.653815240607075,0.4717648527463869,0.718843155104171,0.635132021827491,0.6737600965704323,0,Desktop,Chrome,Germany
3,347.1921996078144,3,105.37097583996483,0.42057343022759636,194,5,0.5952782992283818,0.48012497443552254,0.387150082082382,0.41963048402981856,0.5916220411569703,0.4880416146640218,0.5987475302280401,43,0.3700206775178282,0.5169709620225668,0.5895160058009326,0.49285658761095147,0.6279145271531634,0,Desktop,Edge,Germany
0,405.31455817992844,14,115.42080633024314,0.5928487179685795,6,20,0.6687036096042531,0.5722975129640451,0.3400577423057875,0.21678195484618604,0.5468424994859553,0.7337005149573265,0.7019236920960047,24,0.38392952328442836,0.6500784573128994,0.3912321149512333,0.630739961063948,0.4010155273085519,0,Desktop,Chrome,USA
29,303.08592054650074,8,110.29472943640427,0.517776543532023,100,155,0.5591205379787677,0.60040938555563,0.49035660145237914,0.598168850854682,0.34284007642755676,0.5756232035837094,0.41094701051612575,104,0.7629088891431669,0.5132716879537115,0.3968470069295751,0.6488438854805529,0.46943978904734013,0,Desktop,Chrome,USA
25,262.58318989711717,0,85.0318612390013,0.2480994099567973,199,45,0.6157846768951054,0.6994966372075104,0.4748348707724662,0.32185443086386795,0.4859032012651518,0.5999445775938368,0.5490811070374716,51,0.6735475575308807,0.494030928658323,0.8096950146519787,0.5967062419097771,0.39041734223885,0,Mobile,Firefox,USA
11,58.36042600659243,34,37.39602076486937,0.6465520733024461,216,93,0.44587089311232597,0.4650286425965182,0.590668305284097,0.5572813016034417,0.40250250437392127,0.4028378882193779,0.2776155146903234,42,0.48686157473246033,0.5185175489856121,0.5756906034703507,0.377714992565099,0.48727012117354546,0,Desktop,Safari,Brazil
34,133.76711325504644,7,25.14940667259795,0.520896610857346,303,85,0.3874814271291028,0.49168061882251424,0.44103393305390287,0.6510396015471516,0.6777664705630418,0.42977492147896307,0.43138524277359835,7,0.4478905234978465,0.45045609099922945,0.5596524206351217,0.3832879857476671,0.5387442067500153,0,Desktop,Chrome,China
4,118.66485680429375,3,189.18415959764752,0.5100455870304109,168,51,0.5529172758874381,0.5420751913679889,0.6031907079383331,0.5729197344481911,0.33766562137614736,0.6031235650557342,0.43163828078962485,19,0.5980824778878558,0.2662830209517953,0.5563043764646206,0.7322090804461616,0.4771511118509487,0,Desktop,Chrome,Canada
32,79.18054776881499,2,37.87501432056997,0.5431479582904931,255,99,0.23474324391915616,0.47106907813588467,0.4093603965024018,0.6809442369906737,0.6381418872739582,0.43931465442832107,0.436667427141191,62,0.5108357497405205,0.4926358646810248,0.3454039526994891,0.41577011191221613,0.5453757464579742,0,Desktop,Safari,China
29,194.98448396397836,2,46.29346454942375,0.33071298833508683,166,115,0.5612605466723983,0.5446469005411461,0.44172374939286246,0.5162947971564005,0.4693368457761571,0.32691426892854847,0.4657291448949733,24,0.5046454106164596,0.40197815861832176,0.5744793556381294,0.6509780331616192,0.40403110688940924,0,Desktop,Firefox,UK
27,38.13308446651406,7,37.302192342403345,0.2930219832987181,15,16,0.5714896439083896,0.5667570843090897,0.5558800145553459,0.623116723814504,0.5973729715627746,0.5210543503015946,0.6868150714162067,4,0.5143419839574433,0.44605585642036566,0.5227208725170185,0.6716451978279908,0.2418382165809777,0,Desktop,Chrome,India
28,383.4404505558405,20,282.218836066177,0.6648892262814181,0,8,0.5884620815089601,0.731182565104822,0.5175533057480023,0.48286875903512033,0.7384887403018875,0.4549929315247236,0.46845005633947767,33,0.20572983610665446,0.6073499093578343,0.5866051771536186,0.5790517028270524,0.5145424035962864,0,Desktop,Edge,USA
24,555.815555001107,13,142.7878975418994,0.704678347102689,137,7,0.5524486637428759,0.4432071781981466,0.49321501231260334,0.6968952685084423,0.4314614450262801,0.4675355834171065,0.35639499550967363,117,0.5381397331371335,0.5887673620271571,0.4384538593291761,0.4688798629453405,0.5045929828107242,0,Mobile,Firefox,India
43,185.74848511066,23,290.30517875439295,0.48963758754549547,191,83,0.5351785770522268,0.5796390890835745,0.6948330056253829,0.6353560634725776,0.5268182111872178,0.697305969408574,0.641029939038485,38,0.6924200343533417,0.4874899160571769,0.28134129298705146,0.7590000145745763,0.3543950639505438,0,Tablet,Chrome,UK
26,78.1421296206117,2,80.65037715338059,0.4539818487185141,68,173,0.350912213649048,0.5266046580018168,0.6444084255570526,0.6981099265510023,0.4370566951451497,0.5531673134581176,0.5842476522667966,16,0.33634949604254333,0.44986963239336236,0.3502234226618387,0.5278403087442367,0.5406394885633379,0,Mobile,Edge,Germany
52,305.16320916829073,13,107.5444679689349,0.3508021846952267,161,102,0.43167646663742454,0.5235284465950545,0.5836818733941908,0.365590135018837,0.41694544374871917,0.21615175514591095,0.19880832445844676,12,0.6140251743471894,0.24684143579476236,0.644099429035247,0.5341877640601981,0.6065819494328263,0,Mobile,Safari,USA
26,8.635337376116505,13,29.90645550322464,0.33920054684105105,375,158,0.4017764784151645,0.25054876666736414,0.48851104352888775,0.45270491156135895,0.3864400778279641,0.5477078918683909,0.6267754062224161,24,0.6297614903198682,0.42126294646282275,0.34265673358078275,0.5651613285412719,0.4792633750821719,0,Desktop,Chrome,UK
5,173.0218297888519,8,170.44273873831924,0.5704640524055796,46,160,0.8683343450744613,0.5518901053335014,0.67685964850103,0.6896925412338545,0.39454257650339236,0.48850728551470635,0.5194261588974628,50,0.5278345269816515,0.4305043501081933,0.32128735058639624,0.8472683995903455,0.4447588284741643,0,Desktop,Firefox,Brazil
22,31.74550796490243,11,4.771498641672194,0.48865109969772613,237,40,0.4956018044481565,0.43096665102535164,0.6317420044703864,0.5486742649503323,0.5988917874261428,0.6142948921991072,0.6052530613142262,34,0.5409554121101517,0.3865923505648271,0.4484342210941459,0.5944360118734845,0.5070449445558501,0,Desktop,Safari,UK
13,108.88931160202014,10,122.01793905000719,0.19868784549673177,221,156,0.683356299942311,0.5326281493265063,0.6123340060634309,0.35031177211239595,0.6975139532196144,0.4346507237646624,0.6320687510594983,93,0.6403693928074237,0.3755039876489494,0.5254931429068364,0.8807673048755219,0.32443786331077956,1,Mobile,Chrome,Canada
56,345.69344920684597,31,175.41007747654135,0.420740059462185,468,151,0.7015535681013082,0.717927863693491,0.6167130795431718,0.6484475060552733,0.6256584668118671,0.30409159232753386,0.457209202912123,2,0.4287600531542943,0.48904178483999305,0.7334512612765459,0.6379638982256014,0.19188875366052258,0,Desktop,Safari,USA
15,278.25436138454864,5,119.7511761133646,0.469363128001862,423,152,0.39835758303917873,0.6837235376262322,0.9668813254421673,0.4676461141527299,0.4593410960836296,0.6226395518975513,0.4794030387728092,31,0.4999174589489176,0.4000501848635384,0.623077779236304,0.6313151041948065,0.4078701096097731,0,Desktop,Chrome,UK
56,109.82459829278353,18,140.2125350682546,0.49768040665384083,531,181,0.5049582711038202,0.5405251658262324,0.4594049513489746,0.42117907038556485,0.40767485021520733,0.19678505943999247,0.0836421501083722,55,0.5898817851556837,0.10707630117012493,0.5704969093712958,0.6083241884563886,0.5915018590757023,0,Tablet,Chrome,China
15,152.79429107115791,11,4.112805739145944,0.5691059319074169,140,63,0.39204129056103026,0.501811311228212,0.5489224139258823,0.5708314593167754,0.5070052623244256,0.40982591321270284,0.4577094228135542,43,0.41695237635487375,0.6769498396480473,0.39329630323967435,0.40282268120230524,0.5587117824107568,0,Mobile,Chrome,Germany
2,127.28284496306314,16,95.61743411643637,0.38237856235500695,201,98,0.3954643087472611,0.36752237077815425,0.624597271869471,0.5253276789734627,0.5992571658559416,0.34190698403464137,0.3795605717217541,16,0.5768747070454874,0.4578345832473113,0.6757195623307132,0.27633038449943775,0.49091701022393247,0,Mobile,Chrome,USA
30,119.78307618843623,8,381.86615617351134,0.5399854192718884,80,172,0.5224088268487448,0.3134561137355484,0.6201004323327818,0.10278882115114235,0.4846468363035524,0.3198570088355892,0.39869507723020475,7,0.5441477293689782,0.6549455550070286,0.7150298533100462,0.6347504642206704,0.298264783500935,0,Desktop,Firefox,Canada
40,70.47567802435258,3,62.96287006271023,0.5893908843362395,328,8,0.4351887787056598,0.44762862723126057,0.46740629657691074,0.5975781278893046,0.6277048885088329,0.5147567377839691,0.45362324141969834,62,0.5309744292010371,0.41385668836401845,0.2785475607925324,0.4798243663590733,0.5527114101135091,0,Mobile,Edge,France
16,350.8918574724892,12,62.28796329494038,0.4539310168270636,71,83,0.6642931311022596,0.6112123761554032,0.5902432018772242,0.37445288560102513,0.6110771209832627,0.4661830457411032,0.5229868045018302,94,0.3206784566577794,0.3615380058249877,0.5911522073734918,0.5826036590599808,0.6535477390660921,0,Mobile,Safari,India
2,75.95458594005967,32,112.05976826907887,0.4275222268058725,386,155,0.34088393341259043,0.5256644830061402,0.41387786639619895,0.3506518890376209,0.6698564093849917,0.1805416470615912,0.245979653641348,39,0.5395469639932374,0.5522549312897042,0.5796199534324296,0.2988627763421391,0.6132529429884658,0,Mobile,Edge,Brazil
29,256.952167796491,3,8.93788662226909,0.3769619073467986,5,108,0.6153956552306561,0.5892641083416993,0.5428365349406766,0.2670353625379651,0.4403164770358339,0.6002765937832276,0.6409039882894427,2,0.42637149500425936,0.6364865564442274,0.5792695653771928,0.5883980034316904,0.4335456808689455,0,Desktop,Firefox,France
4,390.7026748315346,7,296.39835228934896,0.5077143554626347,283,11,0.5439145757018193,0.6532635210095542,0.49568879414351286,0.41397546174485533,0.5296111969693009,0.49924261850295854,0.540586650720633,22,0.34989242622613015,0.6204622296233533,0.6300898385172649,0.6338492622369245,0.5047842553519901,0,Desktop,Other,China
27,27.901468247975096,12,116.19281109022819,0.5665777430549725,556,54,0.5938226694147902,0.6118841546611112,0.26411451213226234,0.7009970997694384,0.41932402198902724,0.5638199950255801,0.5516502248987626,63,0.437062109336642,0.4933451414883189,0.3868522291844611,0.7098394565736942,0.5454263203598199,0,Desktop,Chrome,USA
10,147.79756039148393,1,15.070906744828367,0.6497954120489436,181,181,0.6281887480916905,0.5286063020033002,0.6345695138487915,0.46324031078999933,0.4084478452042699,0.5714218067189181,0.4400482934993121,61,0.6189476151554643,0.4828702789972868,0.2069337847235769,0.6634399422385264,0.55959908596088,0,Mobile,Edge,USA
22,10.9279693079292,9,8.367976334872706,0.57747329414252,126,148,0.5040284660509154,0.31456453288345065,0.35668600481027407,0.2874031149589357,0.4134002884063312,0.7933540828580055,0.6619578073209108,5,0.4278442177093277,0.40026753484288674,0.47447415052738906,0.8568026586477645,0.18693552762215185,1,Mobile,Chrome,Germany
17,146.93040727863942,15,124.57486043954805,0.6039143589679101,183,38,0.40411389739522596,0.45066454224589575,0.48125106419493047,0.4024704242081321,0.4435204943423697,0.46090400389024905,0.3581917327726927,53,0.5240223415442052,0.32540334220460165,0.38198153254520617,0.6914834793924005,0.6842747419728924,0,Mobile,Chrome,China
7,77.23874685443445,12,103.77448925082004,0.5054986004920123,73,14,0.5343451619160083,0.5666006061953717,0.6539230400417089,0.47532332746691985,0.2997007230270134,0.5719699659114817,0.3703963645504008,31,0.6012554261194926,0.3612194137909588,0.6564526592837224,0.6255663870161651,0.4506196038846146,0,Mobile,Chrome,China
18,39.10277964369502,4,29.643826384107438,0.315167758971153,24,137,0.45726619264175694,0.41382581733309376,0.5204859570031449,0.37333189412179657,0.3995312976281351,0.4541147888765632,0.597399187008577,10,0.4635227142473655,0.5798068552684755,0.5108721538540203,0.7562516283857597,0.23035547842688248,1,Mobile,Chrome,India
35,323.95212488914325,6,23.201481307496934,0.4247423443993114,81,71,0.586154921309051,0.412647464421584,0.5243734273500507,0.49933324997953005,0.576353477492255,0.4870432973004009,0.5606193088664714,13,0.4681965987473299,0.46596725292048086,0.5114133059720847,0.521647111923727,0.48702185240121815,0,Mobile,Firefox,India
2,162.4189193374256,5,60.13825696154308,0.5012378798806225,75,27,0.5921641674487116,0.6481824233754073,0.4485707813011932,0.5374881835996127,0.602783008618193,0.4369946368246625,0.4228791730503126,22,0.4419688665874698,0.38532422622030976,0.5583761490034004,0.6213984547879632,0.5465313458429649,0,Mobile,Firefox,Canada
40,219.08702960425813,8,11.715688004665674,0.38937838643627665,297,58,0.7977823763194898,0.39388537806345086,0.6612642140084722,0.46224100924035993,0.5101930538450689,0.4629320230508572,0.5123838680950715,31,0.6179361224537264,0.44564353191790423,0.5502689560203345,0.7314218207106424,0.4183087324296786,1,Mobile,Edge,USA
12,301.81832085162193,5,175.29510355845355,0.3643316463214857,193,364,0.01767367492074767,0.6340195045683329,0.4116762030513245,0.4412708709299871,0.28508881827773014,0.5020209432638476,0.4648810705923678,40,0.5286818586442573,0.42830868779894965,0.25490649845611124,0.6292333450863635,0.7592455543956038,0,Desktop,Firefox,China
16,44.16925176616159,4,78.53619322372538,0.6261003583612265,253,21,0.43060702492300074,0.45422015642310104,0.33540712167915976,0.6757378663173818,0.5153463735175207,0.504145096944858,0.4128117682846281,83,0.5474729142780791,0.392622392325157,0.3304886086594912,0.5798872922321899,0.49735030531294,0,Mobile,Chrome,UK
6,312.5300657497077,3,31.065562851118628,0.6027637951843526,350,54,0.7038439933386744,0.33545836948432234,0.586735537180308,0.5398403559831941,0.6262243198756986,0.504228080338513,0.5257572585227377,46,0.37514250230294865,0.2802758851795378,0.3611031649673821,0.6419527548480787,0.3786986365596684,0,Desktop,Chrome,Brazil
8,49.75345688637677,2,230.71374771570913,0.47364592661206045,137,38,0.41256237515405403,0.6906186619908589,0.5457386613130089,0.6948678495264005,0.40814393586042497,0.49396571338822176,0.3092613886577028,24,0.6776075664470503,0.3197782004599744,0.6539425694461289,0.6200376868347678,0.54173940993638,0,Desktop,Safari,Germany
9,386.1642058966358,8,37.73655928483919,0.560496949327685,96,6,0.2634775239649993,0.36978762059894676,0.44240409145725795,0.5802311637938071,0.5015905857769045,0.4946935089756765,0.3643434755539296,48,0.6534596526685859,0.4987858304944595,0.5094148554512996,0.34206874096032003,0.479806067433766,0,Mobile,Chrome,USA
3,582.9691525671307,9,73.56937366993854,0.5145563780175132,483,7,0.30381680452611076,0.360436459098623,0.6250146764654635,0.3782787337421457,0.399700394422249,0.5460299838034015,0.5061765702614859,15,0.5055493903004006,0.498418669453876,0.38080269274225564,0.5484536543838505,0.6019737344311394,0,Desktop,Other,Canada
2,115.74016570764776,5,119.79380026110941,0.41089902294029024,5,10,0.6709293680335565,0.5566155962717694,0.39033522772846724,0.4265109869660237,0.6053257279167396,0.4579890695601475,0.5307040410114789,40,0.38846602987081236,0.4020922801876825,0.6013097545848183,0.5577994750455201,0.5255512747258244,0,Mobile,Chrome,UK
7,265.54807710631195,8,83.95710293894959,0.5263207763041292,338,92,0.4374335658240297,0.6269455757885708,0.5001971714108834,0.5113045031033101,0.4848329949094334,0.5705727590522055,0.4080527991607862,16,0.5367077289514744,0.31456840720937496,0.5206406866506532,0.6149275885224125,0.4840876210959307,0,Mobile,Chrome,France
8,221.71906303235954,3,130.88496494458036,0.557797225545962,260,67,0.8325531406320692,0.6236551595185491,0.6673416058347401,0.5122485055944187,0.47742101356928307,0.5882247529322262,0.551690193039219,22,0.4827940408055813,0.32804312735168767,0.34256112300373776,0.8399724864435477,0.4333130328421204,0,Mobile,Chrome,China
1,110.50001998049807,1,28.359588129790257,0.5411451207384985,206,71,0.3058945329190561,0.5924451969219475,0.7018398288075548,0.7225130529460203,0.7365553088490743,0.6401318148563142,0.5861370755323753,55,0.45785361120717327,0.4598968268568568,0.4775225242547255,0.46228676443795674,0.5257774265459513,0,Desktop,Chrome,USA
3,169.56435962100272,5,147.016991115294,0.6988217285738694,54,91,0.46510759066309854,0.41507357280178847,0.43948384930156953,0.5559805374200085,0.4613561256783373,0.6299906520927046,0.5289028773601283,109,0.498798901367382,0.5326098328397325,0.2159969009781072,0.6443080955143344,0.25117517005190115,0,Mobile,Edge,China
34,134.92367693960966,9,101.64356929947249,0.315775864338227,293,31,0.6651472950987352,0.5466261251671236,0.5901635091312986,0.513911265712241,0.44070330046402195,0.4825585998306614,0.5422215614482832,0,0.628877935642446,0.5744363735658534,0.6511052552759335,0.5738465276621131,0.4962100820323642,0,Mobile,Chrome,Germany
0,538.8737192191869,14,112.0334899123309,0.4662471632658146,93,230,0.398912004919447,0.5760893979994024,0.8487814844520665,0.5410067616570956,0.5352519118372249,0.4828919449084899,0.41826539703452953,10,0.4776689966845297,0.3845954623584226,0.6568006664963014,0.4927110208316744,0.5661520997767371,0,Desktop,Chrome,UK
19,145.88974191424333,3,192.96317840721633,0.3941385071272466,137,251,0.5857930570571966,0.4835711430042059,0.6833219875813406,0.5099029165395599,0.43857051935459485,0.4705235619250366,0.529180373895349,34,0.5192787132810452,0.589064442220865,0.5927316574081781,0.6501466666270872,0.23719812555992606,1,Desktop,Chrome,USA
6,28.003949274501768,7,141.84862936653894,0.43108474560418536,214,37,0.5544365900887621,0.6599054541654038,0.5312471331610509,0.37823221951514585,0.5553497133450317,0.660908462842571,0.5719782691313624,46,0.5045748120926015,0.421109024808718,0.7152149403101424,0.6297573406426126,0.3587773550537378,0,Mobile,Chrome,USA
9,188.49066685428778,10,56.62127214457669,0.5683187251778015,39,71,0.5468171075624152,0.44995723565947093,0.671904473055391,0.4304966545447496,0.6169838636627208,0.5008677546678472,0.5094445295418355,10,0.3707802442975859,0.4965952646974252,0.5207531065899013,0.496020672188452,0.5170372227740655,0,Desktop,Chrome,USA
24,832.540669571223,1,33.88032711846607,0.6512722304640025,277,0,0.5484644747227664,0.2422672399597507,0.7255406098161814,0.5602446514540665,0.5527098279817287,0.6732626090046964,0.5927879629260142,71,0.6435906806864083,0.48588510839065163,0.2455883567082717,0.48579366167694654,0.49173389777788856,0,Mobile,Chrome,USA
17,158.12086969780748,7,160.61918002989333,0.4139184393155565,51,48,0.5165826765013979,0.6555921510963436,0.3078183631061692,0.4262966468223509,0.527623931916395,0.28447919962068735,0.4073130711553349,4,0.40998827625766865,0.46896128218706895,0.5160630628643141,0.6899096390979328,0.43490153396175146,0,Mobile,Firefox,India
19,100.4745611043209,2,87.87769846476505,0.5344668762110333,169,142,0.43024972116945004,0.23533818705467402,0.7750599562563256,0.3004197283693321,0.4988013626503621,0.35460881434876695,0.3325459410938653,31,0.5489938151460884,0.33183045898804536,0.3723891624890008,0.46783344866707577,0.6552618100138746,0,Desktop,Chrome,USA
44,798.5977999279543,3,162.2457749173481,0.6148242460814349,103,154,0.5010020606565488,0.2649172238207876,0.35100442574298796,0.4351798562620542,0.5208701695722404,0.4377719432581741,0.34947128530790794,53,0.6838076681066065,0.4980334522293476,0.727548164157858,0.4625119272145887,0.340563712286011,0,Tablet,Firefox,UK
36,302.78389767865434,27,119.85370020161093,0.7816653041688234,106,7,0.5032957582290214,0.7332540503346463,0.6034381415700872,0.871450991719308,0.6877978059253617,0.7625735393301968,0.5123518309727353,68,0.3398064595908815,0.5312603647659666,0.6031394327211965,0.38670390855730014,0.6500682022000315,0,Mobile,Edge,India
26,371.942585294102,12,82.21345379298394,0.5877799856357375,49,17,0.4790042364047929,0.4892784403711632,0.5344171462540009,0.549055540590194,0.5127016303001108,0.48891764653871367,0.4425922172490212,73,0.5535915474111489,0.6151819997784895,0.34216075672752466,0.46396407688425545,0.4763884001321357,0,Desktop,Chrome,India
