click_count,session_duration,pages_visited,time_on_page,click_rate,device_id_frequency,ip_address_frequency,user_agent_score,geographic_anomaly,time_anomaly,click_pattern_score,browser_consistency,device_consistency,referrer_credibility,ad_position_clicks,conversion_likelihood,historical_behavior_score,velocity_score,bot_probability,engagement_score,is_fraud,device_type,browser,country
35,748.7016714005791,6,148.92720222504715,0.4194613128414448,231,41,0.5405908672290625,0.5435277774049042,0.5707391595604638,0.3249806166439492,0.6122998858527273,0.4641995754375883,0.3814060697178145,29,0.645811455922908,0.4991997031831059,0.6343838969150961,0.5114747785756889,0.5658943986354951,0,Desktop,Edge,USA
12,139.42132368789512,63,128.07199647051678,0.45590039557383183,134,0,0.6362719023699083,0.3020653530275188,0.6393771115289102,0.2768762288583844,0.6163531194969355,0.567325877346316,0.7637468525655251,52,0.42033987046547844,0.6607416194143707,0.48853921375036224,0.2580989608334308,0.5195984012095728,0,Mobile,Edge,USA
1,506.6720099477807,26,29.154599357963725,0.5253934587656859,43,10,0.6232595752372794,0.41726686002562774,0.49610670381552097,0.6659783639612836,0.5125879471556293,0.5364207029302124,0.5604851338267525,28,0.7831210622600319,0.5861962899671307,0.12995051135583732,0.5107068076208269,0.477801236552746,0,Mobile,Firefox,USA
14,859.9402841250296,24,155.3022087949002,0.5891307908089292,174,87,0.4546667377269302,0.4110625379155732,0.47968886128080546,0.5392883763964428,0.5490526879507799,0.645532284799796,0.3582875799673291,17,0.4752688314045083,0.5673840570223618,0.43591492916295566,0.5498102011481975,0.46204367677134406,0,Desktop,Firefox,USA
13,285.90161918273725,32,103.19025228068995,0.6253015015489073,4,14,0.4695225289434446,0.5704592733685896,0.5054805293073713,0.6516328936427822,0.5347240255122673,0.6102713615431612,0.4398695994258159,14,0.41479954901869315,0.47688976837612557,0.4550644302570371,0.5228100034453274,0.5036299940055333,0,Mobile,Chrome,India
38,1194.5890937447903,38,84.59258154029169,0.608845645332222,144,2,0.4279938450695234,0.5137972328813375,0.7093152019421105,0.3343841408620512,0.5831011304437045,0.3756419403104323,0.33947814626881073,29,0.334024864471081,0.7540028855296365,0.43872766840258426,0.4678836734799931,0.5645840669813447,0,Desktop,Other,USA
4,673.5044663526012,17,94.91159473733222,0.5522141704820057,32,20,0.46235899758706933,0.43694636394933345,0.6329245642121507,0.5068562028856727,0.620759155123315,0.423376124303938,0.5470225408596379,14,0.5232680285625155,0.6032213984536607,0.49608401401321583,0.47606482659879223,0.5401681703551573,0,Desktop,Edge,France
4,444.7468887185387,8,209.0402233154522,0.4176192378287973,50,1,0.49250204511310036,0.5708203339188194,0.5644573086563393,0.4833623147066769,0.562740509949428,0.32871644552813895,0.4196185712756721,13,0.5439565606521566,0.5192194015303079,0.6861038850914474,0.5194696116260784,0.5182074167646797,0,Tablet,Edge,UK
13,812.3796578220299,13,107.44976581417919,0.6811497125576973,82,66,0.18541501890511639,0.31874736130085707,0.5485493595867396,0.663202553536696,0.5413655663602491,0.5483985921118942,0.603034013051476,49,0.7139933486744281,0.4527602860836004,0.5937646007408705,0.5147135063172166,0.32505258305083456,0,Tablet,Firefox,USA
19,1226.600018904808,49,10.495674314965608,0.643119674960833,300,45,0.359571073129059,0.40141337606533517,0.4827490692361455,0.3238758805296148,0.301266723375677,0.7930812701278764,0.479136980489609,9,0.6923240736861459,0.44975761870132547,0.11469637651057879,1.1660672942011234,0.41816447511842264,1,Mobile,Chrome,India
22,1775.296593643833,20,91.1054309470511,0.37161861046832906,263,36,0.7865797052981433,0.6503003560952564,0.7548869791764082,0.4198024866932307,0.4041719151521247,0.44223301650225927,0.6242071335533755,25,0.5072138759469988,0.34891429064810314,0.718078039938607,0.30990588646903466,0.48159720617442175,0,Desktop,Edge,Germany
8,1277.1548812768556,12,5.451466703249213,0.6558503171093746,424,48,0.3105292526600718,0.47436743641277207,0.42143389912264617,0.38378188483608544,0.7932466816319512,0.49703574866482975,0.15491063118158602,52,0.5577010108547108,0.7767017989729036,0.4423125135827949,0.5161126035122343,0.48669788629527727,0,Desktop,Chrome,USA
2,196.55146741667724,3,5.700933387322178,0.4642038617956951,356,91,0.5979157866614666,0.17684297831030024,0.4406241886894183,0.8499853351641738,0.5235572159143299,0.4830806873957252,0.5988980502228539,37,0.728953214797381,0.48541960622126895,0.4941330248718124,0.2822391239201639,0.5535089020963778,0,Mobile,Firefox,China
18,36.36366192305931,10,48.525121088484816,0.3884083099180623,61,39,0.5078674048674937,0.438110471862093,0.4743086200356906,0.468574787121806,0.4394571802256295,0.4119484355303934,0.5396785082302784,13,0.5224355977980152,0.5662374870576615,0.4936916382737524,0.4007005414215724,0.5294582148753927,0,Desktop,Chrome,USA
25,1601.538152201448,3,16.382331917627038,0.4381170050662559,306,14,0.4979476370403328,0.4568044501032966,0.24895908791237126,0.4335034097331831,0.46257053039219703,0.5664780558755788,0.3655829924512385,1,0.4615754469125326,0.6475436984502856,0.3164572905551475,0.5306617143089414,0.5681508362662471,0,Desktop,Edge,USA
7,404.38780025262247,6,16.575329181000832,0.5466804277116077,45,25,0.47039932212053953,0.4704023243202297,0.42951565475062436,0.7980825150360416,0.8716521885738668,0.16415672205347936,0.5384408074427582,64,0.7607846015651458,0.6687833991872305,0.5157812992861388,0.48048025409172374,0.3209838371139606,0,Desktop,Chrome,India
23,1040.7338328564035,17,64.51071661961898,0.6437102637412223,61,102,0.4935450796869113,0.3365581272127041,0.6095196363424462,0.4820566916150063,0.8486766742455655,0.6210021847471141,0.6025913400798968,21,0.6271751555732618,0.6994560430159348,0.3630103583717662,0.4253548497893689,0.40788573622409474,0,Desktop,Chrome,France
24,806.375667640728,24,44.133781598040294,0.3474846833872037,4,29,0.6794934598011804,0.34605755640529545,0.22531774361238704,0.4573069834637246,0.32378388378954936,0.6846396450935222,0.46097354781636984,38,0.2268768342339927,0.5716455976335848,0.30128222864554777,0.5389673894363952,0.39816533115665714,0,Tablet,Firefox,USA
40,483.68144651480105,0,109.36047777734603,0.35202244393881765,105,38,0.5331157606186323,0.4631364861153175,0.4672148615718776,0.26205559858935845,0.4564786316267723,0.46419134500959425,0.37664686607197795,2,0.6435246451160067,0.4962029152144608,0.630575979840875,0.5443459759394218,0.5238325009433925,1,Desktop,Safari,USA
45,662.0636172072448,14,150.09047499276176,0.705102523607451,3,4,0.4490832764455757,0.4171501012243914,0.8096706743681286,0.5948398166214901,0.4373949986240572,0.5144381265715293,0.5080907225675525,37,0.7694815987353173,0.47260647414790846,0.043701323970391934,1.0096640166472415,0.3699939876541666,1,Mobile,Firefox,China
5,216.41290351639176,0,176.92646566585617,0.3135670883794969,28,32,0.7463762543178571,0.4612216031274893,0.5630476584875282,0.49423022990602766,0.468594499374833,0.49194739566420503,0.4131405027023547,33,0.564170550868181,0.5269269827384649,0.639458262605171,0.3499937965582513,0.6552411400025122,0,Desktop,Chrome,UK
41,388.7654150998525,86,143.52446620774222,0.35336699623061,164,43,0.4442536318996233,0.6929331390779291,0.3436799716321876,0.6689907998513024,0.2726878095543301,0.36652378050286233,0.4961836377096509,72,0.496803781468937,0.22352610831262723,0.658656007192605,0.560591424221938,0.371239154044609,0,Mobile,Chrome,USA
14,496.6546590730316,6,125.57814975285106,0.5910021656020392,57,19,0.5882318840327354,0.4539635884646177,0.6462675157001362,0.6251228947812429,0.6031296999709408,0.670823292289007,0.3927742832127922,1,0.5706026363785195,0.5722526849917302,0.521421532699102,0.3745660562050543,0.6214178068043071,0,Mobile,Safari,Canada
23,67.18894589559237,42,83.36429161533566,0.45062433850703076,48,70,0.44279310390803484,0.36992354343268335,0.4137861346587485,0.5886349950630768,0.7519592258469787,0.12407303584523512,0.4810030124529404,83,0.7880489947091694,0.7287505712317534,0.5684926724186369,0.3207391067680508,0.4848504076039312,0,Desktop,Other,China
30,194.72173052239242,11,59.80905007190933,0.36641408754322796,121,74,0.5433931212595405,0.3815018990574412,0.45627832761984183,0.3593806987946977,0.5354578756780213,0.4650307504931486,0.47463849135302655,28,0.28022878857676853,0.5753658983917064,0.5427904118441155,0.6242252395020124,0.4497809425274349,0,Tablet,Safari,USA
32,698.2823371455828,22,112.82367124128345,0.5734723038307882,269,7,0.7284355346476117,0.5569651126115124,0.6261613124025661,0.5852540976329793,0.4781092389070076,0.7919854015889916,0.5582429565339825,23,0.28577060440500895,0.43375500174187165,0.43021232599973425,0.4435663888371523,0.6129651400056555,0,Mobile,Chrome,India
20,30.11320383651823,3,173.54684192237968,0.44659747017792056,101,17,0.47111852743006133,0.3838831208028791,0.4429649513723896,0.5148810498312736,0.54314105434261,0.42223786833536864,0.5198716966505459,47,0.5845566157797889,0.6477084378820135,0.6044875158050834,0.530344942242982,0.4441651253565049,0,Tablet,Edge,Germany
40,1017.140507367317,84,11.75615274461606,0.4670009831631677,295,10,0.5595904171744385,0.8256456163714051,0.5437211234600272,0.6681552467923679,0.32082155983985994,0.49373509506993707,0.43746072785032936,44,0.5264050248675138,0.1926960537543396,0.7153544496520624,0.599853362481319,0.3260922204959913,0,Mobile,Chrome,UK
17,382.9313640568138,7,126.59087858863444,0.24949665912350613,211,29,0.5263836460844741,0.47642458172918994,0.3947619419131057,0.35498746737627423,0.4436618680557908,0.30814596860138727,0.6442001085823035,82,0.6770285223051189,0.5285541797582349,0.41840489468520575,0.5013212913795739,0.6434974510862497,0,Mobile,Firefox,France
7,307.5797288874357,45,112.49763581709887,0.7127809954935957,264,47,0.3127414195910658,0.6280902981418338,0.5768995931094884,0.6089707210674359,0.6585763365029284,0.6044897432371844,0.3943521871634723,16,0.7280121981698204,0.4462820518735526,0.5486167980841336,0.468406539417271,0.5268866162441403,0,Tablet,Chrome,Brazil
20,1064.1535063661597,34,52.28291914921239,0.3010726306265077,404,39,0.5858347535029036,0.4522052905845478,0.4407861111225441,0.43300616944621245,0.3557115916778875,0.5632791437270451,0.3941450660548135,73,0.38139031622790176,0.4237053333652779,0.6626156882640609,0.5357851769728067,0.49812338082344404,0,Desktop,Chrome,USA
34,181.9664481642399,2,154.66181562665673,0.39469451415485085,187,158,0.6632732761292067,0.40729320791947754,0.5628632603803291,0.5085368680378644,0.6012677985557426,0.4972182123180308,0.6534069542323618,35,0.5361672163910276,0.5506481773806587,0.5197023935810612,0.42915718008328796,0.4279225496172778,0,Desktop,Safari,USA
46,987.7555425678344,39,36.68738230725373,0.6387963665877442,540,3,0.4766821907946311,0.2694874929968993,0.5098320678490681,0.5791719852420969,0.5978846050670937,0.5656887227530719,0.21872717914045398,100,0.48771939501714345,0.7392147348965672,0.4758293416068584,0.322256035577156,0.7690746806452593,0,Desktop,Firefox,China
27,110.84496737142851,23,144.00056237976617,0.3558312911835664,37,71,0.6997387178627301,0.4120182993101806,0.5756509031137312,0.4641279567912013,0.3965108554972767,0.5927127892396816,0.3896288633338981,49,0.47270368084596964,0.46016432022365095,0.6236846370075316,0.4947813530275004,0.6140330497661124,0,Desktop,Chrome,France
15,1756.796225835288,2,124.24023757873852,0.6896941543423373,530,28,0.5340525370707933,0.6730990272861794,0.6693159260524293,0.41141209417455904,0.5831146724517089,0.7264726677820585,0.46502315765684105,38,0.4420575660157707,0.4468027033800824,0.5015551436971071,0.403437215597463,0.5080281286629672,0,Desktop,Chrome,UK
40,69.79821887691062,52,181.28283180214527,0.6299255295980216,190,111,0.40509343286193455,0.6709500039633765,0.5786035471607951,0.6793726110867861,0.47510615576743437,0.5125790935965606,0.6664850682798839,14,0.5394705311506633,0.2753962703290351,0.5596613959943909,0.4546695385649596,0.4902082781549488,0,Desktop,Chrome,Germany
3,639.2014858069529,44,98.94146855034442,0.642460126640421,251,22,0.6410584657617221,0.6637010335692143,0.7365022337763426,0.7723851671357564,0.4010713209684169,0.7771020784300682,0.41600253322131864,18,0.2574288180850073,0.2908988400451715,0.6136864448605309,0.47639297853462487,0.670333765099312,0,Mobile,Firefox,France
5,464.54939606527745,22,330.7478304780042,0.5924954346468868,94,12,0.7314220872980924,0.4657842071150807,0.6438448798097315,0.46666590460978574,0.6518688610846104,0.797549880895622,0.4147891628935817,6,0.37781714813021,0.6400429124922954,0.44194987330679675,0.37384302679546383,0.5434900274994531,0,Desktop,Chrome,India
22,684.4537285343049,15,30.663520664186834,0.36048862932771414,124,17,0.3574951574352193,0.3861464457600241,0.6476198819609004,0.18537175681973428,0.49672960486283363,0.5723616209269378,0.6252980603552699,50,0.4392208245662254,0.43594507988625486,0.7952754537854106,0.46573361271082425,0.21840925132185735,0,Desktop,Chrome,China
11,121.1196275809328,18,70.23947374161453,0.48540777878246427,215,0,0.46885076617462196,0.369032336666162,0.46379790145962885,0.745230137204775,0.5768301482795536,0.3305236207875378,0.5884889067800328,34,0.711839237812831,0.49756867273031774,0.5135989087117359,0.2257331447077507,0.14590311550887014,0,Mobile,Firefox,UK
18,250.42364682622727,12,28.20443413768468,0.5629672847275542,155,10,0.3446844318913778,0.5332006652848217,0.5337226439212649,0.6025065971305152,0.4167190714432476,0.6435605036331895,0.7208165302971465,4,0.5836291450871869,0.35217191062334485,0.5800910224821538,0.2801725830851916,0.6471083402667192,0,Desktop,Firefox,USA
16,216.46213310190547,19,10.792973642336472,0.7074965544613476,54,14,0.4341931658914853,0.5587341738657168,0.48909838997347066,0.6028278203361918,0.5864862746864619,0.6866359592634533,0.5089635741511992,16,0.23513072228483384,0.523522035762167,0.3409292521636376,0.6449894506909617,0.5359241413320028,0,Mobile,Safari,Germany
1,539.0511801052412,9,177.3648452804829,0.5895358442043241,50,55,0.5468523245783421,0.559722259594407,0.5926702990401957,0.47966980904505935,0.6731689300279406,0.5773134953634732,0.39341853814340566,9,0.48657525722851647,0.6024852716943689,0.4645388458850792,0.570825986155671,0.7280649620698533,0,Desktop,Firefox,UK
21,675.3301302843753,32,320.98586179216977,0.44979006801450433,64,69,0.6298423311806967,0.3846835607489675,0.5197444925564193,0.277818758025936,0.580516654751347,0.5839136181091413,0.5392364564493244,17,0.44467609959270993,0.6529815188402875,0.4477598166323128,0.4791979487878133,0.5443168638671155,0,Tablet,Edge,Germany
14,283.83167545779077,18,72.65769189647483,0.41739998998580435,62,3,0.44542683024542856,0.4629928343988129,0.6297870227699245,0.5297474654367655,0.7221939934316751,0.41301809565145076,0.1529544978132607,93,0.4404775219723996,0.5175917475735186,0.7805371284511944,0.7253652120673447,0.515594596461891,0,Mobile,Edge,UK
10,27.068259429061435,86,358.0948181157155,0.45247172871218294,435,28,0.3884238327835121,0.5966469889717443,0.37284048205030995,0.660253064738407,0.5277847580273061,0.5740802631322391,0.2345981429729651,87,0.7403639563784555,0.3709789177424767,0.6218667030647792,0.39621358430420445,0.6693386040232269,0,Desktop,Safari,USA
2,245.32590824929667,34,17.302182148902816,0.29024681073975217,160,68,0.7144755214200537,0.2022775221094843,0.6059377448988568,0.5261067317178174,0.490602895281794,0.3915441605787981,0.6403791769365025,4,0.5774731118315913,0.5710730893945619,0.5819618412431669,0.3525058657159306,0.7269294519506493,0,Desktop,Firefox,Canada
14,128.61325103076,44,232.37622770100728,0.5427083012072352,322,52,0.6064729033258863,0.5992676911639829,0.4180117620623108,0.5726786108780534,0.5853014206455851,0.7057717284226044,0.45678702529994825,32,0.7003870342421823,0.550879782667015,0.3931336042474967,0.32494718046821397,0.5037224530700898,0,Mobile,Chrome,France
2,995.9534311598436,6,44.24567121857247,0.2878507229876252,57,71,0.6123595014364545,0.4847764260300817,0.4159874815643789,0.47842265529897227,0.2835662750417511,0.4690734186861723,0.472890513127054,42,0.29842204240076897,0.42536154030167134,0.5861709151453055,0.4183218803653531,0.6415491838547628,0,Mobile,Other,India
1,806.0467214454854,25,99.1922765764175,0.40507358650195163,95,22,0.5315998028922068,0.5378166255708005,0.5008383153186873,0.4338490602837119,0.34426746483797044,0.5646823576637354,0.6950811198068853,20,0.40961086183709156,0.5166923026339802,0.536646648178875,0.6063322036085325,0.4486009128589026,1,Mobile,Chrome,Canada
10,46.93441115778321,14,104.28598071624963,0.5879256401014162,10,113,0.3700507850836213,0.5287646040259852,0.5686262051425874,0.37831067830397624,0.4191793834370524,0.4973432745762914,0.5467308018580143,3,0.38349831693232633,0.4642651991282916,0.41218525795617506,0.5185802034554085,0.2679044033777493,1,Mobile,Chrome,USA
25,507.82552155763045,21,2.7880754641392635,0.3573661747676915,155,56,0.5994099670189119,0.5140989412333182,0.5133892671980379,0.21961123957232895,0.46294284758283616,0.5007800833978561,0.5737458661791818,2,0.27911232126085367,0.7178825954653261,0.4836402137969328,0.557649947454688,0.2477318573574062,1,Desktop,Chrome,UK
0,889.8841021356402,44,13.281376852095573,0.3983141188666771,197,70,0.576617574380689,0.6398116744621797,0.4520979012046017,0.5287712388506828,0.2978200673347104,0.5508744100601951,0.3563565748239112,19,0.6329650927730851,0.3578580212360765,0.6459875973661274,0.31285793742114454,0.4193855202226778,0,Desktop,Chrome,India
14,422.5795124851002,38,250.0447894184418,0.44678820983051293,28,23,0.4991599288033725,0.502952817226994,0.6090166052859718,0.19906975656794815,0.672612676036547,0.4325598008842436,0.4051596301112014,32,0.34158787085735204,0.7878251089988912,0.44708568921885006,0.7150939716660929,0.5960578826803652,0,Desktop,Other,UK
37,385.245224038452,16,62.8877862198309,0.4397624992161066,58,99,0.642632644106319,0.31240677146671453,0.6484609167848325,0.5192375127719759,0.33598541965213535,0.5249488546701108,0.5854084474308677,22,0.5261168156352205,0.5945663334008809,0.4390513138310616,0.41285135159952174,0.43206224078634137,0,Mobile,Firefox,France
17,398.2467755762716,34,28.315846180656898,0.6278449331608209,231,88,0.35273535906310965,0.5537609591492355,0.5946592053111902,0.5971796276631584,0.7132176547451597,0.6471961352764772,0.13177166892183417,51,0.6283051623121436,0.5306769778946421,0.6411728947686556,0.5011898680203127,0.5827904378768887,0,Mobile,Firefox,Canada
21,835.1614049381847,23,14.856945553067685,0.48786978361442607,359,32,0.480906320252296,0.4824224035026673,0.33507393586972317,0.5610070767982243,0.467575321053407,0.3801057472724868,0.715070082953904,135,0.3641869473171182,0.7079219489921279,0.6227522121494863,0.6455596145398977,0.19402839593224236,1,Desktop,Firefox,USA
36,225.729751874381,36,9.066940099677545,0.469297876115005,567,1,0.5464662077473775,0.5321587349979652,0.5759709757203371,0.4846207760198609,0.21968139195783914,0.34147589544006296,0.6343291282952509,26,0.7707570936661601,0.5279129286906563,0.27852356299852976,0.8176249571775529,0.41347171397543997,1,Desktop,Chrome,India
12,260.3290696340575,3,273.74610589938624,0.49840314272010916,14,6,0.8296080542805081,0.42362143779089423,0.46691480509350286,0.6950557660555828,0.4526365818309357,0.75347212984268,0.6755284044740426,10,0.4823781103775741,0.6301158455630526,0.28370122873324727,0.19542124323696033,0.29644790321334363,0,Desktop,Chrome,USA
28,862.6922954125985,3,155.0905590819943,0.24931192895058832,143,60,0.43762141905840274,0.4106771400248867,0.36570408872126964,0.4219905239862028,0.592015890084113,0.5219825584148,0.7668472902928191,41,0.6301161851289396,0.4260287206311317,0.8001529882938236,0.5785863555958677,0.5475327463687152,0,Desktop,Firefox,Canada
5,60.54131196775633,10,137.8163281666256,0.5964533342031024,100,33,0.1948863478677207,0.7708796387520063,0.3173591985411943,0.5708772254957218,0.7859289869936927,0.286165478373055,0.4657094312473535,22,0.5553335705100886,0.5953807071683973,0.5857977277709682,0.6125029615710051,0.6490470743902442,0,Mobile,Safari,USA
